preco,cond,area,quarto,banheiro,suite,vagas.garagem,elevador,mobilia,piscina,novo,bairro,tipo
265000,350,52,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,venda
265000,350,54,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,venda
265000,300,90,2,2,1,1,0,1,0,0,Cangaíba/São Paulo,venda
265000,250,40,2,2,1,1,0,0,1,0,Jardim Helena/São Paulo,venda
265000,370,45,2,2,1,1,1,0,1,0,José Bonifácio/São Paulo,venda
265000,370,45,2,2,1,1,1,0,1,0,José Bonifácio/São Paulo,venda
265000,350,46,2,2,1,1,1,1,1,0,São Lucas/São Paulo,venda
265000,,53,2,2,1,1,0,0,1,0,Vila Jacuí/São Paulo,venda
265000,390,60,2,2,1,1,1,0,1,0,Vila Matilde/São Paulo,venda
265000,330,57,2,2,1,1,0,0,0,0,Capão Redondo/São Paulo,venda
265000,280,49,2,2,1,1,1,0,0,0,Cidade Dutra/São Paulo,venda
265000,285,52,2,2,1,1,0,0,0,0,Cidade Dutra/São Paulo,venda
265000,445,62,3,2,1,1,0,0,0,0,Cursino/São Paulo,venda
265000,350,47,2,2,1,1,0,0,1,0,Jardim Ângela/São Paulo,venda
265000,350,48,2,2,1,1,1,0,1,0,Jardim Ângela/São Paulo,venda
265000,265,54,2,2,1,1,0,0,0,0,Jardim São Luis/São Paulo,venda
265000,435,48,2,2,1,1,0,0,0,0,Pedreira/São Paulo,venda
265000,350,70,2,2,1,1,1,0,1,0,Pedreira/São Paulo,venda
265000,570,49,2,2,1,1,0,0,0,0,Pedreira/São Paulo,venda
265000,390,66,2,2,1,1,1,0,0,0,Lapa/São Paulo,venda
265000,320,62,2,2,1,1,1,1,0,0,Pirituba/São Paulo,venda
265000,315,35,1,1,0,0,0,0,0,0,Bela Vista/São Paulo,venda
265000,553,36,1,1,0,0,0,0,0,0,Liberdade/São Paulo,venda
265000,553,36,1,1,0,1,1,0,0,0,Liberdade/São Paulo,venda
265000,290,37,1,1,0,0,0,0,0,0,República/São Paulo,venda
265000,550,42,1,1,0,0,0,0,0,0,República/São Paulo,venda
265000,460,50,2,2,1,1,0,1,0,0,República/São Paulo,venda
265000,480,49,2,2,1,1,1,0,1,0,Casa Verde/São Paulo,venda
265000,305,57,2,2,1,1,1,0,1,0,Ermelino Matarazzo/São Paulo,venda
265000,250,69,3,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,venda
265000,453,70,3,2,1,1,0,0,0,0,Cachoeirinha/São Paulo,venda
265000,,50,2,2,1,1,0,0,1,0,Pirituba/São Paulo,venda
265000,300,30,1,1,0,1,0,0,1,0,Santa Cecília/São Paulo,venda
265000,320,49,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,venda
265000,420,48,2,1,0,1,0,0,1,0,Artur Alvim/São Paulo,venda
265000,,47,2,1,0,1,1,0,1,0,Itaim Paulista/São Paulo,venda
265000,300,51,2,1,0,1,0,0,1,0,Campo Limpo/São Paulo,venda
265000,245,62,3,1,0,1,0,0,0,0,Cidade Dutra/São Paulo,venda
265000,420,51,2,1,0,1,0,0,0,0,Jabaquara/São Paulo,venda
264990,350,50,2,2,1,1,1,0,1,1,Campo Grande/São Paulo,venda
264900,,51,3,2,1,1,0,0,0,0,Perus/São Paulo,venda
264000,,35,1,2,1,1,1,0,0,0,Cambuci/São Paulo,venda
264000,430,45,2,1,0,1,0,0,1,0,Vila Prudente/São Paulo,venda
263535,,66,2,2,1,1,0,0,1,0,Penha/São Paulo,venda
263000,633,48,1,2,1,2,1,1,1,0,Morumbi/São Paulo,venda
263000,450,63,2,2,1,1,0,0,0,0,Saúde/São Paulo,venda
262300,435,47,2,2,1,1,1,0,1,0,Vila Andrade/São Paulo,venda
262300,435,47,2,2,1,1,1,0,1,0,Vila Andrade/São Paulo,venda
262089,,58,3,2,1,1,1,0,1,0,Parque do Carmo/São Paulo,venda
262000,350,46,2,2,1,1,0,0,0,0,Jardim Ângela/São Paulo,venda
262000,300,40,1,2,1,1,1,0,1,0,Brás/São Paulo,venda
262000,,58,2,1,0,1,0,0,0,0,Sapopemba/São Paulo,venda
261500,250,60,2,1,0,1,0,0,1,0,Ermelino Matarazzo/São Paulo,venda
261000,,45,2,2,1,1,1,0,1,0,Liberdade/São Paulo,venda
260865,330,32,1,2,1,1,1,0,0,0,Consolação/São Paulo,venda
260000,550,62,2,2,1,1,0,0,0,0,Jaçanã/São Paulo,venda
260000,418,52,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,venda
260000,700,46,2,2,1,1,0,0,0,0,Carrão/São Paulo,venda
260000,,72,3,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,venda
260000,390,55,2,2,1,1,1,0,0,0,José Bonifácio/São Paulo,venda
260000,,58,3,2,1,1,0,0,1,0,Parque do Carmo/São Paulo,venda
260000,500,53,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,venda
260000,350,65,3,2,1,1,0,1,0,0,Sapopemba/São Paulo,venda
260000,,44,2,2,1,1,1,0,1,0,São Mateus/São Paulo,venda
260000,300,52,2,2,1,1,0,0,1,0,São Miguel/São Paulo,venda
260000,450,58,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,venda
260000,,47,2,2,1,1,1,0,1,1,Vila Curuçá/São Paulo,venda
260000,390,50,2,2,1,1,1,1,0,0,Vila Jacuí/São Paulo,venda
260000,,50,2,2,1,1,1,0,0,0,Vila Jacuí/São Paulo,venda
260000,,50,2,2,1,1,0,0,0,0,Vila Matilde/São Paulo,venda
260000,110,52,2,2,1,1,1,0,0,0,Vila Matilde/São Paulo,venda
260000,280,52,2,2,1,1,1,0,0,0,Campo Limpo/São Paulo,venda
260000,,48,2,2,1,1,1,0,0,1,Campo Limpo/São Paulo,venda
260000,395,55,2,2,1,1,1,0,0,0,Capão Redondo/São Paulo,venda
260000,395,56,2,2,1,1,1,0,0,0,Capão Redondo/São Paulo,venda
260000,250,64,3,2,1,1,1,0,0,0,Cidade Dutra/São Paulo,venda
260000,250,56,3,2,1,1,0,0,0,0,Cidade Dutra/São Paulo,venda
260000,,56,2,2,1,1,0,0,0,0,Grajaú/São Paulo,venda
260000,320,55,3,2,1,1,0,0,0,0,Grajaú/São Paulo,venda
260000,350,62,2,2,1,1,0,0,0,0,Grajaú/São Paulo,venda
260000,600,54,2,2,1,1,0,0,1,0,Jabaquara/São Paulo,venda
260000,,64,3,2,1,1,0,0,1,0,Jardim Ângela/São Paulo,venda
260000,407,47,2,2,1,1,1,0,1,0,Vila Andrade/São Paulo,venda
260000,500,64,3,2,1,1,0,0,0,0,Vila Sônia/São Paulo,venda
260000,495,50,2,2,1,1,1,0,1,0,Butantã/São Paulo,venda
260000,500,50,2,2,1,1,1,0,0,0,Cachoeirinha/São Paulo,venda
260000,300,57,2,2,1,1,0,0,0,0,Lapa/São Paulo,venda
260000,445,55,3,2,1,1,1,0,0,0,Raposo Tavares/São Paulo,venda
260000,500,78,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,venda
260000,350,74,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,venda
260000,550,78,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,venda
260000,385,54,2,2,1,1,0,0,1,0,Água Rasa/São Paulo,venda
260000,415,42,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,venda
260000,450,67,3,2,1,1,0,0,0,0,Cidade Líder/São Paulo,venda
260000,490,54,2,2,1,1,1,1,0,0,Campo Grande/São Paulo,venda
260000,350,56,2,2,1,1,0,0,0,0,Cidade Dutra/São Paulo,venda
260000,680,70,3,2,1,1,1,0,1,0,Morumbi/São Paulo,venda
260000,407,47,2,2,1,1,1,0,1,0,Vila Andrade/São Paulo,venda
260000,585,60,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,venda
260000,350,58,3,2,1,1,0,0,1,0,Aricanduva/São Paulo,venda
260000,300,50,2,1,0,1,0,1,1,0,Cangaíba/São Paulo,venda
260000,300,47,2,1,0,1,1,0,1,0,Cidade Líder/São Paulo,venda
260000,,48,2,1,0,1,0,0,1,0,Ermelino Matarazzo/São Paulo,venda
260000,,50,2,1,0,1,1,0,1,0,Ermelino Matarazzo/São Paulo,venda
260000,300,44,2,1,0,1,1,0,0,0,Ermelino Matarazzo/São Paulo,venda
260000,,48,2,1,0,1,1,0,1,0,Ermelino Matarazzo/São Paulo,venda
260000,,54,2,1,0,1,1,0,1,0,Itaim Paulista/São Paulo,venda
260000,360,45,2,1,0,1,0,1,1,0,São Lucas/São Paulo,venda
260000,260,47,2,1,0,1,0,1,1,0,Vila Curuçá/São Paulo,venda
260000,292,48,2,1,0,1,0,0,1,0,Vila Prudente/São Paulo,venda
260000,273,52,2,1,0,1,1,0,1,0,Campo Limpo/São Paulo,venda
260000,298,49,2,1,0,1,0,0,0,0,Cidade Dutra/São Paulo,venda
260000,250,56,3,1,0,1,0,0,0,0,Cidade Dutra/São Paulo,venda
260000,250,64,3,1,0,1,1,0,0,0,Cidade Dutra/São Paulo,venda
260000,320,58,2,1,0,1,0,0,0,0,Cidade Dutra/São Paulo,venda
260000,320,55,3,1,0,0,0,0,0,0,Grajaú/São Paulo,venda
259900,400,47,2,2,1,1,1,0,1,0,Vila Andrade/São Paulo,venda
259900,1,35,1,2,1,1,1,0,0,0,Cambuci/São Paulo,venda
259900,,48,2,1,0,1,0,0,1,0,Liberdade/São Paulo,venda
259900,405,43,1,2,1,0,1,1,0,0,República/São Paulo,venda
259900,550,62,2,1,0,0,0,0,0,0,Sé/São Paulo,venda
259800,345,35,1,1,0,1,0,1,0,0,Brás/São Paulo,venda
259700,290,38,1,2,1,1,1,0,0,0,República/São Paulo,venda
259500,,39,2,1,0,1,0,0,1,0,Vila Maria/São Paulo,venda
259274,,40,1,2,1,1,1,0,1,0,Vila Maria/São Paulo,venda
259000,,63,2,2,1,1,1,0,0,0,Ermelino Matarazzo/São Paulo,venda
259000,355,50,2,2,1,1,1,0,1,0,Ponte Rasa/São Paulo,venda
259000,430,52,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,venda
259000,300,52,2,2,1,1,1,0,1,0,Jaçanã/São Paulo,venda
259000,200,52,2,2,1,1,0,0,0,0,Mandaqui/São Paulo,venda
259000,615,50,2,2,1,1,0,0,1,0,São Domingos/São Paulo,venda
259000,550,49,2,1,0,1,0,1,0,0,Campo Grande/São Paulo,venda
258600,,60,3,2,0,1,1,0,1,1,Tucuruvi/São Paulo,venda
258000,,50,2,2,1,1,0,0,0,0,Socorro/São Paulo,venda
258000,,36,1,1,0,1,0,0,0,0,Brás/São Paulo,venda
256000,351,45,2,1,0,1,0,0,0,0,Vila Matilde/São Paulo,venda
255000,300,57,2,2,1,1,1,1,0,0,Ermelino Matarazzo/São Paulo,venda
255000,,64,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,venda
255000,320,48,2,2,1,1,1,1,1,0,Ponte Rasa/São Paulo,venda
255000,367,53,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,venda
255000,300,48,2,2,1,1,1,0,1,0,Brasilândia/São Paulo,venda
255000,298,44,1,2,1,1,1,0,1,0,Belém/São Paulo,venda
255000,420,57,2,2,1,1,1,0,1,0,Cidade Líder/São Paulo,venda
255000,275,54,2,2,1,1,0,0,0,0,Grajaú/São Paulo,venda
255000,360,48,2,1,0,1,0,0,0,0,Brás/São Paulo,venda
255000,360,49,2,1,0,1,0,0,0,0,Brás/São Paulo,venda
255000,300,46,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,venda
255000,250,40,1,1,0,1,0,0,1,0,Vila Maria/São Paulo,venda
255000,320,50,2,1,0,1,1,0,1,0,Ermelino Matarazzo/São Paulo,venda
255000,440,48,2,1,0,1,1,0,0,0,Itaim Paulista/São Paulo,venda
255000,350,50,2,1,0,1,0,1,1,0,Penha/São Paulo,venda
255000,392,49,2,2,1,1,0,0,1,0,Vila Prudente/São Paulo,venda
255000,350,49,2,1,0,1,0,0,0,0,Cidade Dutra/São Paulo,venda
254926,,45,2,2,1,1,1,0,1,0,Jaçanã/São Paulo,venda
254500,330,47,2,1,0,1,0,0,1,0,Medeiros/São Paulo,venda
252900,220,46,2,2,1,1,1,1,0,0,São Lucas/São Paulo,venda
252135,350,47,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,venda
252000,,61,3,2,0,2,1,0,1,1,São Mateus/São Paulo,venda
252000,,48,2,1,0,1,0,0,1,0,Liberdade/São Paulo,venda
251800,,63,3,2,0,1,1,0,1,1,Vila Maria/São Paulo,venda
251722,,39,2,2,1,1,1,0,1,0,Vila Maria/São Paulo,venda
251722,190,39,1,1,0,1,0,0,1,0,Vila Maria/São Paulo,venda
251300,250,45,2,2,1,1,0,0,1,0,Aricanduva/São Paulo,venda
251200,,65,3,2,1,1,1,0,1,0,Socorro/São Paulo,venda
251000,360,51,1,2,1,1,1,1,0,0,Santa Cecília/São Paulo,venda
251000,350,40,1,2,1,1,1,0,1,0,Vila Maria/São Paulo,venda
250550,,59,2,2,1,1,0,0,1,0,Medeiros/São Paulo,venda
250100,220,42,2,2,1,1,1,0,1,1,Freguesia do Ó/São Paulo,venda
250000,,30,1,2,1,1,0,0,1,0,Bom Retiro/São Paulo,venda
250000,200,39,1,2,1,1,1,0,1,0,Brás/São Paulo,venda
250000,460,70,2,2,1,1,0,0,0,0,República/São Paulo,venda
250000,500,60,2,2,1,1,0,0,0,0,Jaçanã/São Paulo,venda
250000,350,45,2,2,1,1,1,0,1,0,Jaçanã/São Paulo,venda
250000,480,58,2,2,1,1,0,0,0,0,Santana/São Paulo,venda
250000,430,50,1,2,1,1,1,0,0,0,Tucuruvi/São Paulo,venda
250000,280,50,2,2,1,1,1,0,0,0,Vila Maria/São Paulo,venda
250000,,39,1,2,1,1,1,0,1,0,Vila Maria/São Paulo,venda
250000,,68,2,2,1,1,1,0,1,0,Medeiros/São Paulo,venda
250000,,66,2,2,1,1,0,0,1,0,Medeiros/São Paulo,venda
250000,60,45,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,venda
250000,,47,2,2,1,1,1,0,0,0,Cangaíba/São Paulo,venda
250000,,50,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,venda
250000,,44,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,venda
250000,470,58,2,2,1,1,1,1,1,0,Cidade Líder/São Paulo,venda
250000,380,48,2,2,1,1,1,0,1,0,Ermelino Matarazzo/São Paulo,venda
250000,350,50,2,2,1,1,1,1,0,0,Ermelino Matarazzo/São Paulo,venda
250000,170,52,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,venda
250000,130,90,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,venda
250000,450,64,2,2,1,1,1,1,0,0,Penha/São Paulo,venda
250000,350,48,2,2,1,1,1,0,1,0,Ponte Rasa/São Paulo,venda
250000,,65,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,venda
250000,300,55,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,venda
250000,,58,2,2,1,1,0,1,0,0,Sapopemba/São Paulo,venda
250000,,54,2,2,1,1,0,0,1,0,São Miguel/São Paulo,venda
250000,,60,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,venda
250000,480,51,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,venda
250000,200,47,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,venda
250000,,56,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,venda
250000,534,40,1,2,1,1,1,0,0,0,Cambuci/São Paulo,venda
250000,400,50,2,2,1,1,1,0,1,0,Campo Limpo/São Paulo,venda
250000,520,55,2,2,1,1,1,0,1,0,Campo Limpo/São Paulo,venda
250000,300,61,2,2,1,1,0,0,1,0,Cidade Ademar/São Paulo,venda
250000,270,72,3,2,1,1,0,0,0,0,Cidade Dutra/São Paulo,venda
250000,350,62,2,2,1,1,0,0,0,0,Grajaú/São Paulo,venda
250000,300,50,2,2,1,1,0,0,0,0,Grajaú/São Paulo,venda
250000,400,70,3,2,1,1,0,0,0,0,Grajaú/São Paulo,venda
250000,250,48,2,2,1,1,0,0,0,0,Grajaú/São Paulo,venda
250000,300,57,2,2,1,1,0,1,1,0,Jardim São Luis/São Paulo,venda
250000,585,55,2,2,1,1,1,0,1,0,Jardim São Luis/São Paulo,venda
250000,300,58,2,2,1,1,0,0,0,0,Jardim São Luis/São Paulo,venda
250000,300,57,2,2,1,1,1,0,0,0,Pedreira/São Paulo,venda
250000,280,58,2,2,1,1,0,0,0,0,Pedreira/São Paulo,venda
250000,410,65,2,2,1,1,1,0,0,0,Pedreira/São Paulo,venda
250000,400,56,2,2,1,1,1,0,1,0,Socorro/São Paulo,venda
250000,350,50,2,2,1,1,0,0,0,0,Socorro/São Paulo,venda
250000,430,48,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,venda
250000,510,48,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,venda
250000,235,45,2,2,1,1,1,0,1,1,Freguesia do Ó/São Paulo,venda
250000,720,50,2,2,1,1,1,0,0,0,Pirituba/São Paulo,venda
250000,413,50,2,2,1,1,1,0,1,0,Raposo Tavares/São Paulo,venda
250000,,46,1,1,0,1,0,0,0,0,Bela Vista/São Paulo,venda
250000,463,48,1,1,0,1,0,0,0,0,Bom Retiro/São Paulo,venda
250000,337,38,1,1,0,1,1,0,0,0,Sé/São Paulo,venda
250000,380,80,2,1,0,0,0,0,0,0,Sé/São Paulo,venda
250000,,41,2,2,1,1,1,0,1,0,Tucuruvi/São Paulo,venda
250000,,58,2,2,1,1,1,0,0,0,Artur Alvim/São Paulo,venda
250000,350,44,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,venda
250000,,47,2,2,1,1,0,0,0,0,Penha/São Paulo,venda
250000,400,48,2,2,1,1,1,0,1,0,Ponte Rasa/São Paulo,venda
250000,380,48,2,2,1,1,1,1,1,0,Ponte Rasa/São Paulo,venda
250000,320,48,2,2,1,1,1,1,1,0,Ponte Rasa/São Paulo,venda
250000,,50,2,2,1,1,0,0,0,0,São Miguel/São Paulo,venda
250000,,55,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,venda
250000,350,45,2,2,1,1,1,1,1,0,Jardim Ângela/São Paulo,venda
250000,450,49,2,2,1,1,0,1,0,0,Freguesia do Ó/São Paulo,venda
250000,260,31,1,1,0,0,0,1,0,0,Bela Vista/São Paulo,venda
250000,300,80,3,1,0,0,0,0,0,0,Bom Retiro/São Paulo,venda
250000,453,45,1,1,0,1,0,0,1,0,Liberdade/São Paulo,venda
250000,640,30,1,1,0,1,1,0,1,0,Santa Cecília/São Paulo,venda
250000,100,50,2,1,0,1,1,0,0,1,Aricanduva/São Paulo,venda
250000,280,50,2,1,0,1,0,0,0,0,Aricanduva/São Paulo,venda
250000,100,50,2,1,0,1,1,0,0,1,Aricanduva/São Paulo,venda
250000,200,50,2,1,0,1,1,0,0,1,Aricanduva/São Paulo,venda
250000,410,50,2,1,0,1,0,0,1,0,Cidade Líder/São Paulo,venda
250000,400,48,2,1,0,1,0,0,0,0,Ermelino Matarazzo/São Paulo,venda
250000,,56,2,1,0,1,0,0,1,0,Ermelino Matarazzo/São Paulo,venda
250000,,48,2,1,0,1,0,0,1,0,Ermelino Matarazzo/São Paulo,venda
250000,,48,2,1,0,1,0,0,1,0,Ermelino Matarazzo/São Paulo,venda
250000,,49,2,1,0,1,1,0,1,0,Ermelino Matarazzo/São Paulo,venda
250000,100,45,2,1,0,1,1,0,0,0,Penha/São Paulo,venda
250000,180,47,2,1,0,0,0,0,0,0,Penha/São Paulo,venda
250000,300,55,2,1,0,1,0,0,0,0,Ponte Rasa/São Paulo,venda
250000,,48,2,1,0,1,0,0,0,0,Ponte Rasa/São Paulo,venda
250000,310,52,2,1,0,1,0,0,1,0,Ponte Rasa/São Paulo,venda
250000,,44,1,1,0,1,0,0,1,0,São Mateus/São Paulo,venda
250000,304,50,2,1,0,1,0,0,1,0,São Mateus/São Paulo,venda
250000,500,54,2,1,0,1,1,0,1,0,Vila Curuçá/São Paulo,venda
250000,370,57,2,1,0,1,0,0,0,0,Vila Formosa/São Paulo,venda
250000,545,50,2,1,0,1,0,0,1,0,Vila Formosa/São Paulo,venda
250000,,41,2,1,0,1,1,0,0,1,Vila Matilde/São Paulo,venda
250000,385,51,2,1,0,1,0,0,0,0,Campo Limpo/São Paulo,venda
250000,351,45,2,1,0,1,0,0,0,0,Cidade Ademar/São Paulo,venda
250000,320,49,2,1,0,1,0,0,0,0,Cidade Ademar/São Paulo,venda
250000,285,50,2,1,0,1,1,0,0,0,Grajaú/São Paulo,venda
250000,690,78,3,1,0,1,0,0,0,0,Jabaquara/São Paulo,venda
249999,200,50,2,1,0,1,0,0,0,0,Sapopemba/São Paulo,venda
249900,290,54,2,2,1,1,0,0,1,0,Jaçanã/São Paulo,venda
249900,380,56,3,1,0,1,1,0,1,0,Aricanduva/São Paulo,venda
249900,325,56,3,1,0,1,0,0,0,0,Aricanduva/São Paulo,venda
249500,400,48,1,2,1,1,0,0,1,0,Cambuci/São Paulo,venda
249000,300,43,2,2,1,1,0,0,1,0,Tucuruvi/São Paulo,venda
249000,290,49,2,2,1,1,1,0,1,0,Vila Matilde/São Paulo,venda
249000,280,48,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,venda
249000,517,54,2,2,1,1,1,0,1,0,Sacomã/São Paulo,venda
249000,482,47,2,2,1,1,1,0,1,0,Brasilândia/São Paulo,venda
249000,350,50,2,2,1,1,1,1,1,0,Limão/São Paulo,venda
249000,,49,2,2,1,1,0,0,0,0,Campo Limpo/São Paulo,venda
249000,303,46,2,2,1,1,1,0,1,0,Campo Limpo/São Paulo,venda
249000,345,39,1,1,0,0,0,0,0,0,Bela Vista/São Paulo,venda
249000,390,60,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,venda
249000,200,49,2,1,0,1,0,1,0,0,Cidade Líder/São Paulo,venda
249000,320,63,2,1,0,1,1,0,0,0,Parque do Carmo/São Paulo,venda
249000,,73,2,1,0,1,1,0,0,1,Parque do Carmo/São Paulo,venda
249000,,40,1,1,0,1,0,0,1,0,Vila Matilde/São Paulo,venda
249000,480,53,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,venda
249000,434,50,2,1,0,1,0,0,0,0,Cidade Ademar/São Paulo,venda
249000,440,54,2,1,0,1,0,0,0,0,Cidade Ademar/São Paulo,venda
248999,,46,2,2,1,1,1,0,1,0,Cursino/São Paulo,venda
248015,,47,2,2,1,1,1,0,1,0,Jaçanã/São Paulo,venda
248000,270,55,2,2,1,1,0,0,0,0,Jardim São Luis/São Paulo,venda
247900,,44,2,2,1,1,1,0,0,0,Belém/São Paulo,venda
247800,320,54,2,2,1,1,1,0,1,0,Morumbi/São Paulo,venda
247000,260,55,2,2,1,1,0,0,0,0,Jardim São Luis/São Paulo,venda
246000,525,56,2,2,1,1,1,0,1,0,Jardim São Luis/São Paulo,venda
246000,413,58,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,venda
245000,395,54,2,2,1,1,0,1,0,0,Sé/São Paulo,venda
245000,,51,2,2,1,1,1,1,1,0,Tremembé/São Paulo,venda
245000,,48,2,2,1,1,0,1,0,0,Cangaíba/São Paulo,venda
245000,,49,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,venda
245000,519,55,2,2,1,1,0,0,1,0,Ermelino Matarazzo/São Paulo,venda
245000,370,46,2,2,1,1,1,0,0,0,Parque do Carmo/São Paulo,venda
245000,375,46,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,venda
245000,,44,2,2,1,1,0,0,0,0,São Mateus/São Paulo,venda
245000,200,47,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,venda
245000,400,48,2,2,1,1,1,1,0,0,Vila Formosa/São Paulo,venda
245000,325,54,2,2,1,1,0,0,0,0,Campo Limpo/São Paulo,venda
245000,400,50,2,2,1,1,1,1,0,0,Cidade Dutra/São Paulo,venda
245000,393,48,2,2,1,1,0,0,1,0,Jardim Ângela/São Paulo,venda
245000,200,51,2,2,1,1,1,0,0,0,Cachoeirinha/São Paulo,venda
245000,445,55,3,2,1,1,1,0,0,0,Raposo Tavares/São Paulo,venda
245000,,37,1,1,0,1,0,0,0,0,República/São Paulo,venda
245000,350,47,2,2,1,1,0,0,0,0,Jaçanã/São Paulo,venda
245000,350,47,2,2,1,1,1,0,0,0,Aricanduva/São Paulo,venda
245000,,48,2,2,1,1,0,1,0,0,Campo Limpo/São Paulo,venda
245000,400,52,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,venda
245000,470,55,2,2,1,1,0,0,1,0,Cachoeirinha/São Paulo,venda
245000,390,30,1,1,0,1,0,1,0,0,Bela Vista/São Paulo,venda
245000,340,47,2,1,0,1,0,0,0,0,Aricanduva/São Paulo,venda
245000,257,57,2,1,0,1,0,0,0,0,Cangaíba/São Paulo,venda
245000,490,56,2,1,0,1,0,0,1,0,Ermelino Matarazzo/São Paulo,venda
245000,393,48,2,1,0,1,0,0,0,0,São Lucas/São Paulo,venda
245000,269,50,2,1,0,1,0,0,1,0,São Mateus/São Paulo,venda
245000,,44,2,1,0,1,1,1,1,0,Campo Limpo/São Paulo,venda
245000,280,47,2,1,0,1,0,0,0,0,Capão Redondo/São Paulo,venda
245000,200,52,2,1,0,0,0,0,0,0,Grajaú/São Paulo,venda
244900,190,49,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,venda
244900,,50,2,1,0,1,0,0,0,0,Cidade Líder/São Paulo,venda
244800,364,48,2,1,0,1,0,0,0,0,Campo Limpo/São Paulo,venda
244000,227,47,2,2,1,1,0,1,0,0,Cangaíba/São Paulo,venda
244000,360,50,2,1,0,1,1,0,1,0,Campo Limpo/São Paulo,venda
243999,300,57,2,2,1,1,1,0,1,0,José Bonifácio/São Paulo,venda
243999,300,57,2,2,1,1,0,0,1,0,Artur Alvim/São Paulo,venda
243999,300,57,2,2,1,1,0,0,1,0,Itaquera/São Paulo,venda
243999,300,57,2,2,1,1,0,0,1,0,José Bonifácio/São Paulo,venda
243800,250,55,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,venda
243800,320,43,1,1,0,1,1,0,0,0,Sé/São Paulo,venda
243000,260,44,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,venda
243000,350,58,2,2,1,1,0,0,0,0,Jardim São Luis/São Paulo,venda
243000,290,56,2,2,1,1,0,0,0,0,Pedreira/São Paulo,venda
242998,300,55,2,2,1,1,1,0,1,0,Itaquera/São Paulo,venda
242629,,60,2,2,1,1,1,0,1,0,Sacomã/São Paulo,venda
242000,418,50,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,venda
241917,,94,3,2,1,1,0,0,0,0,São Rafael/São Paulo,venda
241400,100,47,2,1,0,1,1,0,0,0,Vila Jacuí/São Paulo,venda
241400,100,48,2,1,0,1,1,0,0,0,Vila Jacuí/São Paulo,venda
241000,,33,1,2,1,1,0,0,1,0,Bom Retiro/São Paulo,venda
241000,250,51,2,2,1,1,1,0,1,0,Itaquera/São Paulo,venda
241000,405,48,1,1,0,0,1,0,0,0,Sé/São Paulo,venda
240000,380,50,2,2,1,1,1,0,1,0,Sé/São Paulo,venda
240000,560,81,2,2,1,1,0,0,0,0,Jaçanã/São Paulo,venda
240000,100,50,2,2,1,1,1,0,0,0,Tremembé/São Paulo,venda
240000,,60,2,2,1,1,0,0,0,0,Medeiros/São Paulo,venda
240000,50,45,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,venda
240000,280,44,2,2,1,1,1,0,0,0,Belém/São Paulo,venda
240000,470,55,2,2,1,1,1,0,1,0,Cidade Líder/São Paulo,venda
